xaxis	EDF	TSRA	G-VMPAC
80	22.0196759259	22.0196759259	22.0196759259
90	11.2847222222	11.2847222222	11.2847222222
100	2.81635802469	2.6138117284	2.31481481481
110	0.385802469136	0.405092592593	0.0
120	0.154320987654	0.125385802469	0.0
130	0.0289351851852	0.0289351851852	0.0
140	0.0	0.0	0.0
