xaxis	EDF	TSRA	G-VMPAC
80	0.0	0.0	0.0
90	0.0	0.0	0.0
100	0.381970970206	0.381970970206	0.688073394495
110	4.1000694927	4.24200278164	13.9777468707
120	10.8794788274	7.09173715029	25.4760341431
130	15.1198524892	11.2676056338	31.6440049444
140	21.6231555051	15.4586636467	35.9428571429
