xaxis	EDF	TSRA	G-VMPAC
80	24.4405864198	24.4405864198	24.4405864198
90	15.2391975309	15.2391975309	15.2391975309
100	4.8225308642	4.9575617284	4.45601851852
110	1.54320987654	4.24382716049	0.0385802469136
120	0.578703703704	2.10262345679	0.0
130	0.501543209877	0.96450617284	0.0
140	0.154320987654	0.906635802469	0.0
