xaxis	EDF	TSRA	k-EDF=20%	k-EDF=40%	k-EDF=60%	k-EDF=80%
80	1.171875	1.171875	0.9765625	0.390625	0.390625	0.390625
90	0.92936802974	1.11524163569	1.30111524164	1.30111524164	1.30111524164	1.30111524164
100	3.38164251208	3.54267310789	4.34782608696	5.31400966184	5.31400966184	5.31400966184
110	7.8488372093	7.8488372093	8.13953488372	8.28488372093	8.86627906977	8.86627906977
120	14.5006839945	14.2270861833	12.9958960328	12.9781420765	12.585499316	12.585499316
130	17.4545454545	16.3636363636	16.2818955043	14.5631067961	14.4417475728	14.4417475728
140	25.8785942492	25.8785942492	24.1746538871	19.1489361702	18.9361702128	18.7234042553
