xaxis	EDF	TSRA	k-EDF=20%	k-EDF=40%	k-EDF=60%	k-EDF=80%
80	0.0	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.151518212489	0.151518212489	0.151518212489
100	2.41887046576	1.9474019474	2.45850924443	4.06560238554	4.06560238554	4.06560238554
110	10.2186211057	10.0097815455	10.0058695014	10.8451782022	10.8744850942	10.8744850942
120	18.0484292015	17.6526187869	17.7041604777	16.7310629886	16.7018521014	16.7018521014
130	24.3019373944	23.7229183254	23.8401341532	21.6673873321	21.8896099365	21.8896099365
140	29.2876599681	28.7823115268	29.0736219967	25.2734134319	26.3555356113	26.3555356113
