xaxis	EDF	TSRA	G-VMPAC
80	0.0	0.0	0.0
90	0.0	0.0	0.0
100	0.797342192691	0.46511627907	0.173495754891
110	7.00772715161	5.33826814711	6.08626091594
120	14.6365242825	11.2514876865	14.2700094665
130	19.589509032	16.0269903976	19.2904848643
140	26.4910901468	20.6431861001	24.3051185232
