xaxis	EDF	TSRA	G-VMPAC
80	0.0	0.0	0.0
90	0.0675675675676	0.0	0.0
100	1.76937156803	2.01342281879	2.01958384333
110	6.48618161309	5.53359683794	8.17822899041
120	10.0	8.38978634706	14.0918580376
130	15.424774561	11.669829222	21.5714285714
140	20.1495820502	16.6593406593	27.0318021201
