xaxis	EDF	TSRA	G-VMPAC
80	0.194931773879	0.0	0.0
90	1.78571428571	1.78571428571	0.892857142857
100	2.88461538462	3.20512820513	2.08
110	6.21301775148	6.66666666667	6.80473372781
120	8.66242038217	8.65139949109	10.2171136654
130	13.4474327628	12.1951219512	15.8282208589
140	16.9530355097	14.0571428571	18.8073394495
