xaxis	EDF	TSRA	G-VMPAC
80	21.1612654321	21.1612654321	21.1612654321
90	11.7091049383	11.7091049383	11.7091049383
100	2.2762345679	2.44984567901	2.12673611111
110	0.0289351851852	0.395447530864	0.0
120	0.0	0.0385802469136	0.0
130	0.0	0.0	0.0
140	0.0	0.0	0.0
